,Unnamed: 0,Balikpapan height,Bontang height,Tandjoengbatoe height,Tarakan height,Tawau height,Semporna height,Bongao Island height,Zamboanga height,Pagadian height,General Santos height,Tahuna height,Manado height,Boroko height,Genluma height,Boeol height,Tolotoli height,Palu height,Davao height
8154,819,0.0914520000000003,0.2295840000000009,0.2633899999999993,0.1305899999999997,0.2659433,0.1526236,0.2529420000000009,0.2565850000000012,0.9089840000000002,0.6101400000000012,0.2409999999999996,0.4112159999999996,0.2933610000000008,0.8918353999999997,0.4789499999999975,0.6332929999999983,0.1556569999999979,0.3229989999999958
8164,820,0.1020760000000002,0.2605149999999998,0.2834576999999996,0.1436519999999994,0.2852163000000001,0.1635715000000002,0.2386829999999982,0.2556160000000034,0.8817509999999977,0.5745799999999974,0.2397100000000023,0.4711329999999982,0.4329339999999995,0.9931589999999996,0.5683179999999908,0.7233660000000022,0.1662700000000043,0.2901540000000011
8174,821,0.095601000000002,0.2333670000000012,0.2783607999999997,0.1330619999999989,0.2625793000000005,0.1576868,0.2369459999999996,0.2812610000000006,0.9415829999999978,0.6354299999999853,0.2740600000000057,0.4562059999999981,0.4958549999999988,1.0677664,0.4786600000000049,0.6665129999999984,0.1594820000000041,0.3194760000000016
8184,822,0.0946300000000022,0.2297770000000003,0.2641735,0.1344379999999994,0.2689333000000005,0.1576517000000001,0.2429169999999985,0.2676349999999985,0.9178700000000006,0.618409999999983,0.2599200000000081,0.4222819999999991,0.3867629999999984,1.0122896,0.488638999999992,0.6591799999999992,0.1580480000000008,0.3054720000000017
8194,823,0.0741620000000011,0.1863650000000003,0.2171842000000001,0.1099069999999997,0.2176933000000005,0.1325813999999998,0.1916499999999992,0.2150889999999989,0.7326189999999997,0.4939999999999998,0.2012,0.3553829999999998,0.306286,0.8055415999999997,0.4391490000000004,0.5621929999999971,0.1361160000000012,0.2532500000000013
8204,824,0.0741620000000011,0.1863650000000003,0.2171842000000001,0.1099069999999997,0.2176933000000005,0.1325813999999998,0.1916499999999992,0.2150889999999989,0.7326189999999997,0.4939999999999998,0.2012,0.3553829999999998,0.306286,0.8055415999999997,0.4391490000000004,0.5621929999999971,0.1361160000000012,0.2532500000000013
8214,825,0.1202430000000021,0.2913589999999999,0.3194211999999998,0.1607939999999992,0.3204583000000003,0.1782764000000001,0.2830159999999999,0.2664779999999993,0.9575619999999994,0.6426099999999906,0.2856500000000039,0.5034220000000005,0.5029520000000005,1.0527417999999995,0.6612810000000025,0.7872900000000023,0.1787869999999998,0.2920499999999961
8224,826,0.1202820000000031,0.2913890000000005,0.3171694999999994,0.1586149999999992,0.3205073000000009,0.1765818000000001,0.2976509999999983,0.2676550000000048,0.9461720000000008,0.6664799999999786,0.3110499999999945,0.4957849999999979,0.520190000000003,1.0714027000000002,0.6938520000000068,0.776215999999998,0.177388999999998,0.2848089999999956
8234,827,0.1255020000000009,0.2978380000000005,0.3323029999999995,0.1670110000000004,0.3392773000000009,0.1875586999999998,0.3122970000000009,0.3337080000000014,1.1163229999999975,0.7435899999999833,0.3125399999999985,0.5017739999999975,0.3997819999999983,1.1492774,0.6309609999999992,0.7865020000000023,0.1851680000000044,0.3752250000000003
8244,828,0.1247460000000018,0.3051150000000007,0.3255729999999994,0.1665890000000001,0.3349323000000002,0.1879097,0.3058069999999979,0.3295579999999987,1.081004,0.7419599999999775,0.3304899999999975,0.5274989999999988,0.5235950000000003,1.2437503000000003,0.6946839999999952,0.8093940000000011,0.1909589999999994,0.3454359999999994
8254,829,0.0805080000000018,0.1767350000000007,0.2385142,0.116327,0.2307183000000012,0.1400019000000001,0.2175149999999988,0.2511940000000052,0.8543230000000008,0.5830299999999795,0.2285200000000031,0.3969139999999989,0.3631080000000004,0.8489709000000003,0.390972000000005,0.5805260000000025,0.1432130000000029,0.2990300000000019
8264,830,0.0178590000000014,0.1207340000000005,0.1695928999999996,0.0817060000000005,0.1579503000000013,0.1032641999999999,0.147831,0.1740860000000026,0.6171380000000006,0.4329400000000021,0.165300000000002,0.2901479999999985,0.2489890000000016,0.6284995999999996,0.3193000000000126,0.4046180000000028,0.1010390000000001,0.2273909999999972
8274,831,0.1227160000000004,0.2872180000000011,0.3253065999999993,0.1636439999999996,0.330706300000001,0.1839273000000001,0.3035339999999991,0.3377970000000019,1.1222229999999982,0.7511399999999924,0.2910499999999985,0.4689479999999975,0.3802899999999987,1.1176857999999994,0.5636739999999918,0.7795239999999986,0.179985000000002,0.3860939999999999
8284,832,0.1236500000000013,0.2946120000000007,0.3231671999999994,0.1641110000000001,0.3292383000000001,0.1845219,0.2950890000000008,0.3225060000000042,1.0652480000000004,0.716559999999987,0.3002699999999976,0.4938000000000002,0.4540800000000011,1.1629576999999998,0.6366649999999936,0.7958950000000016,0.1816820000000021,0.34037
8294,833,0.1115540000000017,0.2427330000000012,0.2860230000000001,0.1443799999999999,0.2886143000000007,0.1670186,0.2628479999999982,0.2866240000000033,0.9475899999999982,0.6647700000000043,0.3098400000000083,0.5038750000000007,0.5347639999999991,1.1597321999999997,0.6049909999999983,0.7159839999999988,0.1646130000000027,0.299512
8304,834,0.1115540000000017,0.2427330000000012,0.2860230000000001,0.1443799999999999,0.2886143000000007,0.1670186,0.2628479999999982,0.2866240000000033,0.9475899999999982,0.6647700000000043,0.3098400000000083,0.5038750000000007,0.5347639999999991,1.1597321999999997,0.6049909999999983,0.7159839999999988,0.1646130000000027,0.299512
8314,835,0.1326040000000006,0.325000000000001,0.3606637999999993,0.1828570000000002,0.372682300000001,0.2035735,0.3540840000000003,0.3757230000000007,1.1771619999999992,0.7980599999999924,0.3561300000000074,0.578949999999999,0.5514200000000002,1.2900526999999995,0.7646720000000045,0.8573839999999997,0.1890630000000044,0.372481999999998
8324,836,0.0767810000000004,0.2092430000000007,0.2285707999999999,0.116090999999999,0.2287523,0.1385809999999998,0.1956029999999984,0.2257450000000034,0.7759289999999979,0.5180900000000008,0.1912099999999981,0.3753019999999978,0.3114299999999979,0.8191021999999997,0.4677290000000056,0.5865940000000016,0.1452330000000046,0.2672209999999992
