OBJECTID,Shape_Length,START_X,START_Y,END_X,END_Y,Strike,Lat,Long
1040,0.008982287,129.4935424,-3.340699108,129.4846555,-3.339393898,-81.64480803,-3.340046503,129.4890989
1041,0.008982288,129.4846555,-3.339393898,129.4757675,-3.338095642,-81.6896405,-3.33874477,129.4802115
1042,0.008982287,129.4757675,-3.338095642,129.4668784,-3.336804875,-81.7379143,-3.337450258,129.471323
1043,0.008982288,129.4668784,-3.336804875,129.4579882,-3.335522074,-81.78925785,-3.336163474,129.4624333
1044,0.008982287,129.4579882,-3.335522074,129.4490968,-3.334247659,-81.84329947,-3.334884866,129.4535425
1045,0.008982287,129.4490968,-3.334247659,129.4402041,-3.332981999,-81.89971178,-3.333614829,129.4446505
1046,0.008982288,129.4402041,-3.332981999,129.4313102,-3.331725409,-81.9581466,-3.332353704,129.4357571
1047,0.008982288,129.4313102,-3.331725409,129.4224149,-3.33047816,-82.01831805,-3.331101784,129.4268625
1048,0.008827107,129.4224149,-3.33047816,129.4136717,-3.329263972,-82.09377256,-3.329871066,129.4180433
1049,0.008827107,129.4136717,-3.329263972,129.4049267,-3.328062961,-82.180115,-3.328663466,129.4092992
1050,0.008827107,129.4049267,-3.328062961,129.3961799,-3.326874369,-82.26147447,-3.327468665,129.4005533
1051,0.008827107,129.3961799,-3.326874369,129.3874317,-3.325697452,-82.33794468,-3.32628591,129.3918058
1052,0.008827107,129.3874317,-3.325697452,129.3786819,-3.324531483,-82.40964121,-3.325114467,129.3830568
1053,0.008827107,129.3786819,-3.324531483,129.3699308,-3.323375746,-82.47663754,-3.323953614,129.3743063
1054,0.008827108,129.3699308,-3.323375746,129.3611784,-3.322229539,-82.53902979,-3.322802642,129.3655546
1055,0.008827107,129.3611784,-3.322229539,129.3524249,-3.321092171,-82.59688799,-3.321660855,129.3568016
1056,0.008827107,129.3524249,-3.321092171,129.3436703,-3.319962959,-82.65026958,-3.320527565,129.3480476
1057,0.008827108,129.3436703,-3.319962959,129.3349147,-3.318841229,-82.69923419,-3.319402094,129.3392925
1058,0.008827107,129.3349147,-3.318841229,129.3261583,-3.317726316,-82.74384148,-3.318283772,129.3305365
1059,0.008827107,129.3261583,-3.317726316,129.3174011,-3.316617558,-82.78411406,-3.317171937,129.3217797
1060,0.008827108,129.3174011,-3.316617558,129.3086432,-3.315514298,-82.82008497,-3.316065928,129.3130222
1061,0.008827108,129.3086432,-3.315514298,129.2998847,-3.314415886,-82.85180011,-3.314965092,129.304264
1062,0.008827107,129.2998847,-3.314415886,129.2911257,-3.313321671,-82.87925468,-3.313868778,129.2955052
1063,0.008827108,129.2911257,-3.313321671,129.2823663,-3.312231004,-82.90246318,-3.312776337,129.286746
1064,0.008827107,129.2823663,-3.312231004,129.2736064,-3.311143238,-82.92143768,-3.311687121,129.2779863
1065,0.008827108,129.2736064,-3.311143238,129.2648463,-3.310057723,-82.93616128,-3.31060048,129.2692264
1066,0.008827108,129.2648463,-3.310057723,129.256086,-3.308973807,-82.94661948,-3.309515765,129.2604662
1067,0.008827108,129.256086,-3.308973807,129.2473256,-3.307890838,-82.95281308,-3.308432322,129.2517058
1068,0.008827108,129.2473256,-3.307890838,129.2385651,-3.306808154,-82.95467688,-3.307349496,129.2429454
1069,0.008827108,129.2385651,-3.306808154,129.2298047,-3.305725093,-82.95221167,-3.306266623,129.2341849
1070,0.008827107,129.2298047,-3.305725093,129.2210444,-3.304640982,-82.94534341,-3.305183037,129.2254246
1071,0.008827108,129.2210444,-3.304640982,129.2122844,-3.303555142,-82.93403582,-3.304098062,129.2166644
1072,0.008827107,129.2122844,-3.303555142,129.2035246,-3.302466883,-82.91821327,-3.303011012,129.2079045
1073,0.008827107,129.2035246,-3.302466883,129.1947652,-3.301375505,-82.89781214,-3.301921194,129.1991449
1074,0.008827108,129.1947652,-3.301375505,129.1860063,-3.300280294,-82.87273985,-3.300827899,129.1903858
1075,0.008827108,129.1860063,-3.300280294,129.177248,-3.299180525,-82.84292313,-3.299730409,129.1816272
1076,0.008827108,129.177248,-3.299180525,129.1684903,-3.298075453,-82.80822993,-3.298627989,129.1728692
1077,0.008827107,129.1684903,-3.298075453,129.1597334,-3.29696432,-82.76857489,-3.297519886,129.1641119
1078,0.008827107,129.1597334,-3.29696432,129.1509774,-3.295846344,-82.72379937,-3.296405332,129.1553554
1079,0.008827108,129.1509774,-3.295846344,129.1422224,-3.294720725,-82.67378418,-3.295283534,129.1465999
1080,0.008827107,129.1422224,-3.294720725,129.1334684,-3.293586639,-82.61836979,-3.294153682,129.1378454
1081,0.008827107,129.1334684,-3.293586639,129.1247157,-3.292443235,-82.55737735,-3.293014937,129.129092
1082,0.008827108,129.1247157,-3.292443235,129.1159643,-3.291289635,-82.49062967,-3.291866435,129.12034
1083,0.008827107,129.1159643,-3.291289635,129.1072143,-3.290124929,-82.41791142,-3.290707282,129.1115893
1084,0.008827107,129.1072143,-3.290124929,129.098466,-3.288948174,-82.33900585,-3.289536551,129.1028402
1085,0.008827107,129.098466,-3.288948174,129.0897195,-3.28775839,-82.25366533,-3.288353282,129.0940927
1086,0.008827107,129.0897195,-3.28775839,129.0809748,-3.286554557,-82.16162539,-3.287156473,129.0853472
1087,0.008827106,129.0809748,-3.286554557,129.0722323,-3.285335608,-82.06257123,-3.285945082,129.0766036
1088,0.008827106,129.0722323,-3.285335608,129.063492,-3.284100433,-81.95621716,-3.28471802,129.0678622
1089,0.008827107,129.063492,-3.284100433,129.0547543,-3.282847865,-81.8421838,-3.283474149,129.0591231
1090,0.008827106,129.0547543,-3.282847865,129.0460192,-3.28157668,-81.72008794,-3.282212272,129.0503867
1091,0.008827106,129.0460192,-3.28157668,129.037287,-3.280285592,-81.58951772,-3.280931136,129.0416531
1092,0.008827105,129.037287,-3.280285592,129.028558,-3.278973247,-81.45001406,-3.279629419,129.0329225
1093,0.008827105,129.028558,-3.278973247,129.0198324,-3.27763821,-81.3010389,-3.278305728,129.0241952
1094,0.008827104,129.0198324,-3.27763821,129.0111106,-3.276278968,-81.14206339,-3.276958589,129.0154715
1095,0.008827104,129.0111106,-3.276278968,129.0023928,-3.274893913,-80.97245211,-3.27558644,129.0067517
1096,0.008827105,129.0023928,-3.274893913,128.9936795,-3.273481335,-80.79151729,-3.274187624,128.9980362
1097,0.008827103,128.9936795,-3.273481335,128.9849709,-3.272039414,-80.59851402,-3.272760374,128.9893252
1098,0.008827103,128.9849709,-3.272039414,128.9762676,-3.270566205,-80.3925995,-3.271302809,128.9806193
1099,0.008827102,128.9762676,-3.270566205,128.9675701,-3.269059623,-80.1728244,-3.269812914,128.9719189
1100,0.008827102,128.9675701,-3.269059623,128.9588787,-3.267517433,-79.93817105,-3.268288528,128.9632244
1101,0.0088271,128.9588787,-3.267517433,128.9501942,-3.265937228,-79.68746513,-3.26672733,128.9545365
1102,0.008842865,128.9501942,-3.265937228,128.9415067,-3.264286784,-79.24315966,-3.265112006,128.9458505
1103,0.008842875,128.9415067,-3.264286784,128.9328361,-3.262550064,-78.67361706,-3.263418424,128.9371714
1104,0.008842883,128.9328361,-3.262550064,128.9241807,-3.260738774,-78.18043753,-3.261644419,128.9285084
1105,0.008842889,128.9241807,-3.260738774,128.915539,-3.258863023,-77.75339801,-3.259800898,128.9198599
1106,0.008842894,128.915539,-3.258863023,128.9069096,-3.256931627,-77.3842079,-3.257897325,128.9112243
1107,0.008842897,128.9069096,-3.256931627,128.8982911,-3.254952347,-77.06608338,-3.255941987,128.9026004
1108,0.008842899,128.8982911,-3.254952347,128.8896821,-3.252932078,-76.79344286,-3.253942212,128.8939866
1109,0.008842901,128.8896821,-3.252932078,128.8810813,-3.250876997,-76.56164989,-3.251904537,128.8853817
1110,0.008842904,128.8810813,-3.250876997,128.8724875,-3.248792685,-76.36684715,-3.249834841,128.8767844
1111,0.008842904,128.8724875,-3.248792685,128.8638997,-3.246684225,-76.2057935,-3.247738455,128.8681936
1112,0.008842906,128.8638997,-3.246684225,128.8553166,-3.244556281,-76.07576866,-3.245620253,128.8596081
1113,0.008842906,128.8553166,-3.244556281,128.8467373,-3.242413164,-75.97445974,-3.243484722,128.851027
1114,0.008842906,128.8467373,-3.242413164,128.8381608,-3.240258892,-75.89995055,-3.241336028,128.8424491
1115,0.008842907,128.8381608,-3.240258892,128.8295862,-3.238097231,-75.85058468,-3.239178061,128.8338735
1116,0.008842906,128.8295862,-3.238097231,128.8210126,-3.235931743,-75.8250091,-3.237014487,128.8252994
1117,0.008842907,128.8210126,-3.235931743,128.812439,-3.233765812,-75.82205005,-3.234848777,128.8167258
1118,0.008842906,128.812439,-3.233765812,128.8038648,-3.231602683,-75.84077403,-3.232684247,128.8081519
1119,0.008842906,128.8038648,-3.231602683,128.795289,-3.229445481,-75.88037644,-3.230524082,128.7995769
1120,0.008842906,128.795289,-3.229445481,128.786711,-3.227297241,-75.94024436,-3.228371361,128.791
1121,0.008842906,128.786711,-3.227297241,128.77813,-3.225160925,-76.01987493,-3.226229083,128.7824205
1122,0.008842906,128.77813,-3.225160925,128.7695454,-3.223039444,-76.11890848,-3.224100184,128.7738377
1123,0.008842904,128.7695454,-3.223039444,128.7609564,-3.220935674,-76.23708312,-3.221987559,128.7652509
1124,0.008842904,128.7609564,-3.220935674,128.7523623,-3.218852474,-76.37426147,-3.219894074,128.7566594
1125,0.008842904,128.7523623,-3.218852474,128.7437627,-3.216792702,-76.53040273,-3.217822588,128.7480625
1126,0.008842902,128.7437627,-3.216792702,128.7351568,-3.214759231,-76.70556772,-3.215775966,128.7394597
1127,0.008842903,128.7351568,-3.214759231,128.726544,-3.21275496,-76.89989647,-3.213757095,128.7308504
1128,0.008842901,128.726544,-3.21275496,128.7179238,-3.210782835,-77.11365076,-3.211768897,128.7222339
1129,0.008842899,128.7179238,-3.210782835,128.7092956,-3.208845858,-77.34715811,-3.209814346,128.7136097
1130,0.008842899,128.7092956,-3.208845858,128.700659,-3.206947105,-77.60086137,-3.207896481,128.7049773
1131,0.008842897,128.700659,-3.206947105,128.6920134,-3.205089741,-77.87529061,-3.206018423,128.6963362
1132,0.008842897,128.6920134,-3.205089741,128.6833583,-3.203277033,-78.1710691,-3.204183387,128.6876858
1133,0.008842894,128.6833583,-3.203277033,128.6746932,-3.201512371,-78.48894141,-3.202394702,128.6790257
1134,0.008842893,128.6746932,-3.201512371,128.6660179,-3.199799283,-78.8297578,-3.200655827,128.6703555
1135,0.00884289,128.6660179,-3.199799283,128.6573318,-3.198141451,-79.19446165,-3.198970367,128.6616748
1136,0.008842889,128.6573318,-3.198141451,128.6486346,-3.196542737,-79.5841683,-3.197342094,128.6529832
1137,0.008842885,128.6486346,-3.196542737,128.639926,-3.195007197,-80.00007191,-3.195774967,128.6442803
1138,0.008842884,128.639926,-3.195007197,128.6312059,-3.19353911,-80.44356272,-3.194273153,128.635566
1139,0.008842879,128.6312059,-3.19353911,128.6224739,-3.192142998,-80.91614661,-3.192841054,128.6268399
1140,0.008842877,128.6224739,-3.192142998,128.61373,-3.190823656,-81.41953136,-3.191483327,128.6181019
1141,0.008842872,128.61373,-3.190823656,128.6049741,-3.189586182,-81.95560968,-3.190204919,128.6093521
1142,0.008842867,128.6049741,-3.189586182,128.5962064,-3.188436005,-82.52645866,-3.189011093,128.6005903
1143,0.008842863,128.5962064,-3.188436005,128.5874269,-3.187378927,-83.13443052,-3.187907466,128.5918167
1144,0.008842856,128.5874269,-3.187378927,128.5786361,-3.186421153,-83.78206891,-3.18690004,128.5830315
1145,0.008842849,128.5786361,-3.186421153,128.5698344,-3.18556934,-84.47224723,-3.185995246,128.5742352
1146,0.008842841,128.5698344,-3.18556934,128.5610224,-3.184830639,-85.20812041,-3.185199989,128.5654284
1147,0.008842833,128.5610224,-3.184830639,128.5522012,-3.184212747,-85.99319854,-3.184521693,128.5566118
1148,0.008842822,128.5522012,-3.184212747,128.5433719,-3.183723958,-86.83134789,-3.183968352,128.5477866
1149,0.00884281,128.5433719,-3.183723958,128.5345361,-3.183373221,-87.72685135,-3.183548589,128.538954
1150,0.008842797,128.5345361,-3.183373221,128.5256956,-3.183170201,-88.6844421,-3.183271711,128.5301158
1151,0.00884278,128.5256956,-3.183170201,128.5168529,-3.183125342,-89.70934,-3.183147771,128.5212743
1152,0.008842762,128.5168529,-3.183125342,128.5080111,-3.183249929,269.1927244,-3.183187635,128.512432
1153,0.00884274,128.5080111,-3.183249929,128.4991736,-3.183556155,268.0154379,-3.183403042,128.5035923
1154,0.008842714,128.4991736,-3.183556155,128.4903451,-3.184057173,266.7519476,-3.183806664,128.4947594
1155,0.008842685,128.4903451,-3.184057173,128.481531,-3.184767149,265.3947855,-3.184412161,128.485938
1156,0.00884265,128.481531,-3.184767149,128.4727378,-3.185701291,263.9359301,-3.18523422,128.4771344
1157,0.008842609,128.4727378,-3.185701291,128.4639735,-3.186875857,262.3668274,-3.186288574,128.4683557
1158,0.008903873,128.4639735,-3.186875857,128.4551749,-3.188240837,261.181679,-3.187558347,128.4595742
1159,0.00890388,128.4551749,-3.188240837,128.4463934,-3.189711884,260.4903243,-3.18897636,128.4507842
1160,0.008903887,128.4463934,-3.189711884,128.437629,-3.191281876,259.8441331,-3.19049688,128.4420112
1161,0.008903892,128.437629,-3.191281876,128.4288817,-3.192944232,259.2397422,-3.192113054,128.4332554
1162,0.008903897,128.4288817,-3.192944232,128.4201512,-3.194692851,258.6741791,-3.193818541,128.4245164
1163,0.008903901,128.4201512,-3.194692851,128.4114372,-3.196522064,258.1447714,-3.195607457,128.4157942
1164,0.008903905,128.4114372,-3.196522064,128.4027394,-3.198426594,257.6490993,-3.197474329,128.4070883
1165,0.008903908,128.4027394,-3.198426594,128.3940573,-3.200401508,257.185043,-3.199414051,128.3983983
1166,0.00890391,128.3940573,-3.200401508,128.3853903,-3.202442191,256.7506389,-3.201421849,128.3897238
1167,0.008903913,128.3853903,-3.202442191,128.3767381,-3.204544304,256.3441952,-3.203493247,128.3810642
1168,0.008903915,128.3767381,-3.204544304,128.3681001,-3.206703764,255.9641327,-3.205624034,128.3724191
1169,0.008903918,128.3681001,-3.206703764,128.3594755,-3.20891671,255.6090903,-3.207810237,128.3637878
1170,0.008903919,128.3594755,-3.20891671,128.3508639,-3.211179485,255.2778132,-3.210048097,128.3551697
1171,0.008903921,128.3508639,-3.211179485,128.3422646,-3.21348861,254.9692157,-3.212334047,128.3465643
1172,0.008903921,128.3422646,-3.21348861,128.333677,-3.215840764,254.6823257,-3.214664687,128.3379708
1173,0.008903924,128.333677,-3.215840764,128.3251004,-3.218232772,254.4162578,-3.217036768,128.3293887
1174,0.008903924,128.3251004,-3.218232772,128.3165341,-3.220661577,254.1702899,-3.219447174,128.3208173
1175,0.008903925,128.3165341,-3.220661577,128.3079776,-3.223124235,253.9437364,-3.221892906,128.3122559
1176,0.008903926,128.3079776,-3.223124235,128.29943,-3.225617891,253.7360643,-3.224371063,128.3037038
1177,0.008903927,128.29943,-3.225617891,128.2908906,-3.22813977,253.5467907,-3.22687883,128.2951603
1178,0.008903928,128.2908906,-3.22813977,128.2823589,-3.230687163,253.3755277,-3.229413466,128.2866248
1179,0.008903928,128.2823589,-3.230687163,128.273834,-3.233257411,253.2219818,-3.231972287,128.2780964
1180,0.008903928,128.273834,-3.233257411,128.2653152,-3.235847893,253.0859399,-3.234552652,128.2695746
1181,0.008903929,128.2653152,-3.235847893,128.2568018,-3.238456015,252.9672609,-3.237151954,128.2610585
1182,0.00890393,128.2568018,-3.238456015,128.2482931,-3.241079194,252.8658991,-3.239767604,128.2525475
1183,0.008903931,128.2482931,-3.241079194,128.2397882,-3.243714849,252.7818723,-3.242397021,128.2440406
1184,0.008903929,128.2397882,-3.243714849,128.2312864,-3.246360382,252.7153113,-3.245037615,128.2355373
1185,0.008903931,128.2312864,-3.246360382,128.2227868,-3.249013168,252.6664277,-3.247686775,128.2270366
1186,0.008903931,128.2227868,-3.249013168,128.2142887,-3.251670539,252.6355183,-3.250341853,128.2185377
1187,0.008903931,128.2142887,-3.251670539,128.2057911,-3.254329766,252.6230036,-3.253000152,128.2100399
1188,0.00890393,128.2057911,-3.254329766,128.1972932,-3.256988046,252.6293882,-3.255658906,128.2015422
1189,0.008903931,128.1972932,-3.256988046,128.1887942,-3.259642478,252.6553315,-3.258315262,128.1930437
1190,0.008903931,128.1887942,-3.259642478,128.180293,-3.262290045,252.7016055,-3.260966261,128.1845436
1191,0.00890393,128.180293,-3.262290045,128.1717887,-3.264927589,252.7691435,-3.263608817,128.1760408
1192,0.008903929,128.1717887,-3.264927589,128.1632802,-3.267551785,252.85905,-3.266239687,128.1675345
1193,0.008903929,128.1632802,-3.267551785,128.1547666,-3.270159111,252.9726183,-3.268855448,128.1590234
1194,0.008903927,128.1547666,-3.270159111,128.1462467,-3.272745809,253.1113873,-3.27145246,128.1505067
1195,0.008903927,128.1462467,-3.272745809,128.1377193,-3.275307851,253.277123,-3.27402683,128.141983
1196,0.008903926,128.1377193,-3.275307851,128.1291833,-3.277840884,253.4719351,-3.276574367,128.1334513
1197,0.008903924,128.1291833,-3.277840884,128.1206374,-3.280340178,253.6982645,-3.279090531,128.1249103
1198,0.008903922,128.1206374,-3.280340178,128.1120801,-3.282800555,253.959004,-3.281570366,128.1163587
1199,0.008903919,128.1120801,-3.282800555,128.1035102,-3.285216312,254.2575331,-3.284008433,128.1077951
1200,0.008903916,128.1035102,-3.285216312,128.094926,-3.287581118,254.5978861,-3.286398715,128.0992181
1201,0.008903912,128.094926,-3.287581118,128.0863261,-3.289887897,254.9848301,-3.288734507,128.0906261
1202,0.008903906,128.0863261,-3.289887897,128.0777088,-3.292128676,255.4240888,-3.291008286,128.0820175
1203,0.008903898,128.0777088,-3.292128676,128.0690723,-3.294294403,255.9225323,-3.293211539,128.0733906
1204,0.00890389,128.0690723,-3.294294403,128.0604148,-3.296374711,256.4885105,-3.295334557,128.0647436
1205,0.008903877,128.0604148,-3.296374711,128.0517346,-3.298357619,257.1322373,-3.297366165,128.0560747
1206,0.008903861,128.0517346,-3.298357619,128.0430296,-3.300229152,257.8663124,-3.299293385,128.0473821
1207,0.00890384,128.0430296,-3.300229152,128.0342982,-3.301972837,258.7064836,-3.301100994,128.0386639
1208,0.008976412,128.0342982,-3.301972837,128.0254793,-3.303647285,259.2491468,-3.302810061,128.0298888
1209,0.008976413,128.0254793,-3.303647285,128.0166557,-3.305296335,259.4141124,-3.30447181,128.0210675
1210,0.008976412,128.0166557,-3.305296335,128.0078274,-3.306919971,259.5790916,-3.306108153,128.0122415
1211,0.008976413,128.0078274,-3.306919971,127.9989944,-3.308518181,259.7440631,-3.307719076,128.0034109
1212,0.008976413,127.9989944,-3.308518181,127.9901568,-3.310090951,259.9090384,-3.309304566,127.9945756
1213,0.008976412,127.9901568,-3.310090951,127.9813148,-3.311638268,260.0740126,-3.310864609,127.9857358
1214,0.008976413,127.9813148,-3.311638268,127.9724683,-3.31316012,260.2389841,-3.312399194,127.9768915
1215,0.008976412,127.9724683,-3.31316012,127.9636175,-3.314656493,260.4039615,-3.313908306,127.9680429
1216,0.008976413,127.9636175,-3.314656493,127.9547624,-3.316127376,260.5689326,-3.315391934,127.9591899
1217,0.008976413,127.9547624,-3.316127376,127.9459031,-3.317572756,260.733907,-3.316850066,127.9503328
1218,0.008976413,127.9459031,-3.317572756,127.9370397,-3.318992621,260.8988821,-3.318282688,127.9414714
1219,0.008976412,127.9370397,-3.318992621,127.9281723,-3.32038696,261.0638517,-3.31968979,127.932606
1220,0.008976412,127.9281723,-3.32038696,127.9193008,-3.321755761,261.2288247,-3.32107136,127.9237365
1221,0.008976413,127.9193008,-3.321755761,127.9104255,-3.323099012,261.3938023,-3.322427386,127.9148632
1222,0.008976413,127.9104255,-3.323099012,127.9015463,-3.324416703,261.5587723,-3.323757857,127.9059859
1223,0.008976412,127.9015463,-3.324416703,127.8926634,-3.325708822,261.7237487,-3.325062762,127.8971048
1224,0.008976413,127.8926634,-3.325708822,127.8837768,-3.326975359,261.8887213,-3.32634209,127.8882201
1225,0.008976412,127.8837768,-3.326975359,127.8748865,-3.328216303,262.0536958,-3.327595831,127.8793317
1226,0.008976413,127.8748865,-3.328216303,127.8659928,-3.329431644,262.21867,-3.328823973,127.8704397
1227,0.008976412,127.8659928,-3.329431644,127.8570956,-3.330621372,262.3836426,-3.330026508,127.8615442
1228,0.008976413,127.8570956,-3.330621372,127.848195,-3.331785478,262.5486104,-3.331203425,127.8526453
1229,0.008976412,127.848195,-3.331785478,127.839291,-3.33292395,262.7135929,-3.332354714,127.843743
1230,0.008976412,127.839291,-3.33292395,127.8303839,-3.334036781,262.8785598,-3.333480365,127.8348375
1231,0.008976413,127.8303839,-3.334036781,127.8214735,-3.33512396,263.0435386,-3.33458037,127.8259287
1232,0.008976412,127.8214735,-3.33512396,127.8125601,-3.336185479,263.2085093,-3.335654719,127.8170168
1233,0.008976413,127.8125601,-3.336185479,127.8036437,-3.337221329,263.3734835,-3.336703404,127.8081019
1234,0.008976413,127.8036437,-3.337221329,127.7947243,-3.338231501,263.5384588,-3.337726415,127.799184
1235,0.008976412,127.7947243,-3.338231501,127.785802,-3.339215987,263.7034316,-3.338723744,127.7902631
1236,0.008976412,127.785802,-3.339215987,127.776877,-3.340174779,263.8684042,-3.339695383,127.7813395
1237,0.008976413,127.776877,-3.340174779,127.7679492,-3.341107869,264.033377,-3.340641324,127.7724131
1238,0.008976413,127.7679492,-3.341107869,127.7590187,-3.342015249,264.1983515,-3.341561559,127.763484
1239,0.008976412,127.7590187,-3.342015249,127.7500857,-3.342896911,264.3633284,-3.34245608,127.7545522
1240,0.008976413,127.7500857,-3.342896911,127.7411502,-3.343752849,264.5282977,-3.34332488,127.745618
1241,0.008976412,127.7411502,-3.343752849,127.7322123,-3.344583055,264.6932722,-3.344167952,127.7366812
1242,0.008976412,127.7322123,-3.344583055,127.723272,-3.345387522,264.8582474,-3.344985288,127.7277421
1243,0.008976413,127.723272,-3.345387522,127.7143294,-3.346166244,265.0232191,-3.345776883,127.7188007
1244,0.008976413,127.7143294,-3.346166244,127.7053846,-3.346919214,265.1881937,-3.346542729,127.709857
1245,0.008976413,127.7053846,-3.346919214,127.6964377,-3.347646426,265.3531669,-3.34728282,127.7009112
1246,0.008976413,127.6964377,-3.347646426,127.6874888,-3.348347874,265.51814,-3.34799715,127.6919633
1247,0.008976412,127.6874888,-3.348347874,127.6785378,-3.349023552,265.6831138,-3.348685713,127.6830133
1248,0.008976413,127.6785378,-3.349023552,127.669585,-3.349673455,265.8480844,-3.349348503,127.6740614
1249,0.008976413,127.669585,-3.349673455,127.6606303,-3.350297576,266.0130649,-3.349985515,127.6651076
1250,0.008976413,127.6606303,-3.350297576,127.6516738,-3.350895912,266.1780317,-3.350596744,127.6561521
1251,0.008976412,127.6516738,-3.350895912,127.6427157,-3.351468456,266.3430111,-3.351182184,127.6471948
1252,0.008976413,127.6427157,-3.351468456,127.633756,-3.352015205,266.50798,-3.35174183,127.6382358
1253,0.008976412,127.633756,-3.352015205,127.6247947,-3.352536153,266.6729579,-3.352275679,127.6292753
1254,0.008976413,127.6247947,-3.352536153,127.6158319,-3.353031297,266.8379275,-3.352783725,127.6203133
1255,0.008976413,127.6158319,-3.353031297,127.6068678,-3.353500632,267.0029029,-3.353265964,127.6113499
1256,0.008976412,127.6068678,-3.353500632,127.5979023,-3.353944154,267.1678784,-3.353722393,127.6023851
1257,0.008976413,127.5979023,-3.353944154,127.5889357,-3.35436186,267.3328504,-3.354153007,127.593419
1258,0.008958291,127.5889357,-3.35436186,127.5799864,-3.354763099,267.4328815,-3.354562479,127.584461
1259,0.00895829,127.5799864,-3.354763099,127.5710368,-3.355158856,267.4679779,-3.354960977,127.5755116
1260,0.008958291,127.5710368,-3.355158856,127.562087,-3.355549132,267.5030677,-3.355353994,127.5665619
1261,0.00895829,127.562087,-3.355549132,127.553137,-3.355933927,267.5381558,-3.355741529,127.557612
1262,0.008958291,127.553137,-3.355933927,127.5441867,-3.35631324,267.5732499,-3.356123583,127.5486619
1263,0.00895829,127.5441867,-3.35631324,127.5352363,-3.356687071,267.6083428,-3.356500155,127.5397115
1264,0.008958291,127.5352363,-3.356687071,127.5262855,-3.35705542,267.6434351,-3.356871245,127.5307609
1265,0.00895829,127.5262855,-3.35705542,127.5173346,-3.357418287,267.6785261,-3.357236853,127.5218101
1266,0.008958291,127.5173346,-3.357418287,127.5083834,-3.357775671,267.7136229,-3.357596979,127.512859
1267,0.008958291,127.5083834,-3.357775671,127.4994321,-3.358127574,267.7487062,-3.357951622,127.5039078
1268,0.008958291,127.4994321,-3.358127574,127.4904805,-3.358473993,267.7838074,-3.358300783,127.4949563
1269,0.008958291,127.4904805,-3.358473993,127.4815287,-3.35881493,267.8188954,-3.358644461,127.4860046
1270,0.00895829,127.4815287,-3.35881493,127.4725767,-3.359150385,267.8539821,-3.358982657,127.4770527
1271,0.008958291,127.4725767,-3.359150385,127.4636245,-3.359480356,267.8890814,-3.35931537,127.4681006
1272,0.008958291,127.4636245,-3.359480356,127.454672,-3.359804844,267.9241731,-3.3596426,127.4591482
1273,0.008958291,127.454672,-3.359804844,127.4457194,-3.36012385,267.9592577,-3.359964347,127.4501957
1274,0.008958291,127.4457194,-3.36012385,127.4367666,-3.360437372,267.9943544,-3.360280611,127.441243
1275,0.008958291,127.4367666,-3.360437372,127.4278136,-3.36074541,268.0294503,-3.360591391,127.4322901
1276,0.008958291,127.4278136,-3.36074541,127.4188605,-3.361047965,268.064539,-3.360896687,127.423337
1277,0.00895829,127.4188605,-3.361047965,127.4099071,-3.361345037,268.0996269,-3.361196501,127.4143838
1278,0.008958291,127.4099071,-3.361345037,127.4009536,-3.361636624,268.1347272,-3.36149083,127.4054303
1279,0.008958291,127.4009536,-3.361636624,127.3919998,-3.361922728,268.1698139,-3.361779676,127.3964767
1280,0.008958291,127.3919998,-3.361922728,127.3830459,-3.362203348,268.2049063,-3.362063038,127.3875229
1281,0.00895829,127.3830459,-3.362203348,127.3740919,-3.362478484,268.2399977,-3.362340916,127.3785689
1282,0.008958291,127.3740919,-3.362478484,127.3651376,-3.362748136,268.275089,-3.36261331,127.3696148
1283,0.008958291,127.3651376,-3.362748136,127.3561832,-3.363012303,268.3101856,-3.362880219,127.3606604
1284,0.008958291,127.3561832,-3.363012303,127.3472287,-3.363270987,268.3452689,-3.363141645,127.351706
1285,0.008958291,127.3472287,-3.363270987,127.338274,-3.363524185,268.3803709,-3.363397586,127.3427513
1286,0.008958291,127.338274,-3.363524185,127.3293191,-3.363771899,268.4154593,-3.363648042,127.3337965
1287,0.008958291,127.3293191,-3.363771899,127.3203641,-3.364014129,268.4505472,-3.363893014,127.3248416
1288,0.008958291,127.3203641,-3.364014129,127.3114089,-3.364250874,268.485641,-3.364132501,127.3158865
1289,0.008958291,127.3114089,-3.364250874,127.3024536,-3.364482134,268.520734,-3.364366504,127.3069313
1290,0.008958291,127.3024536,-3.364482134,127.2934982,-3.364707909,268.5558266,-3.364595021,127.2979759
1291,0.008958291,127.2934982,-3.364707909,127.2845426,-3.364928199,268.5909188,-3.364818054,127.2890204
1292,0.008958291,127.2845426,-3.364928199,127.2755869,-3.365143004,268.6260103,-3.365035601,127.2800647
1293,0.008958291,127.2755869,-3.365143004,127.266631,-3.365352323,268.6611077,-3.365247663,127.271109
1294,0.00895829,127.266631,-3.365352323,127.2576751,-3.365556158,268.6961917,-3.36545424,127.2621531
1295,0.008958291,127.2576751,-3.365556158,127.248719,-3.365754507,268.7312882,-3.365655332,127.253197
1296,0.00895829,127.248719,-3.365754507,127.2397628,-3.365947371,268.7663777,-3.365850939,127.2442409
1297,0.008958291,127.2397628,-3.365947371,127.2308064,-3.36613475,268.8014668,-3.36604106,127.2352846
